START DATE,END DATE,Q,dQdt,Mode,log_Q,log_dQdt,WATERYEAR,Fire
2000-07-08,,1.64216597912e-05,-8.965220392000012e-07,,-4.784582949425512,-6.0474390297099445,2000,Pre-fire
2000-07-09,,1.54923381652e-05,-9.29321626e-07,,-4.809883031846201,-6.031833956379369,2000,Pre-fire
2000-07-10,,1.5142475906000002e-05,-3.498622591999991e-07,,-4.819803108693194,-6.456102903773757,2000,Pre-fire
2000-07-11,,1.4453684583200002e-05,-6.887913228000003e-07,,-4.84002142694404,-6.16191233264008,2000,Pre-fire
2000-07-12,,1.3568095739600002e-05,-8.855888435999999e-07,,-4.867481100594932,-6.052767863215012,2000,Pre-fire
2000-07-13,,1.3218233480400005e-05,-3.498622591999974e-07,,-4.8788265812328895,-6.456102903773759,2000,Pre-fire
2000-07-14,,1.2977703177200003e-05,-2.405303032000014e-07,,-4.886802163139071,-6.618830201271453,2000,Pre-fire
2000-07-15,,1.2420110201600002e-05,-5.575929756000017e-07,,-4.905874550718662,-6.253682705995724,2000,Pre-fire
2000-07-16,,1.2103047529200005e-05,-3.170626723999969e-07,,-4.917105261214939,-6.49885488419471,2000,Pre-fire
2000-07-18,,1.1982782377600002e-05,-1.530647384000012e-07,,-4.921442327945312,-6.81512484641542,2000,Pre-fire
2000-07-19,,1.1818784443600002e-05,-1.639979340000008e-07,,-4.927427188140351,-6.785161623037978,2000,Pre-fire
2000-07-20,,1.14907885756e-05,-3.279958680000016e-07,,-4.9396501660654195,-6.484131627373997,2000,Pre-fire
2000-07-21,,1.1195592294400002e-05,-2.951962811999977e-07,,-4.95095292545385,-6.529889117934678,2000,Pre-fire
2000-07-22,,1.1108126729600002e-05,-8.74655648000002e-08,,-4.954359174145761,-7.0581628951017175,2000,Pre-fire
2000-07-23,,1.0780130861600002e-05,-3.279958679999999e-07,,-4.96737596715245,-6.4841316273739995,2000,Pre-fire
2000-07-24,,1.0605199732000002e-05,-1.749311296000004e-07,,-4.974481147827417,-6.757132899437736,2000,Pre-fire
2000-07-25,,1.02881370596e-05,-3.17062672400002e-07,,-4.987663258666405,-6.498854884194703,2000,Pre-fire
2000-07-26,,9.9710743872e-06,-3.170626724000003e-07,,-5.001258043765246,-6.498854884194706,2000,Pre-fire
2000-07-27,,9.632145323600002e-06,-3.389290635999978e-07,,-5.016276973681614,-6.469891188259392,2000,Pre-fire
2000-07-28,,9.282283064400002e-06,-3.498622591999991e-07,,-5.032345191849709,-6.456102903773757,2000,Pre-fire
2000-07-29,,9.0964187392e-06,-1.858643252000017e-07,,-5.041129555802938,-6.730803960715384,2000,Pre-fire
2000-07-30,,8.713756893200001e-06,-3.826618459999996e-07,,-5.059794560697549,-6.417184837743386,2000,Pre-fire
2000-07-31,,8.549758959200002e-06,-1.639979339999991e-07,,-5.068046129033814,-6.7851616230379825,2000,Pre-fire
2000-08-01,,8.003099179200002e-06,-5.466597800000004e-07,,-5.09674180103527,-6.2622828777576425,2000,Pre-fire
2000-08-02,,7.5657713552e-06,-4.3732782400000186e-07,,-5.121146787636904,-6.359192890765698,2000,Pre-fire
2000-08-03,,7.270575074000001e-06,-2.9519628119999857e-07,,-5.138431236790557,-6.529889117934677,2000,Pre-fire
2000-08-04,,6.975378792800002e-06,-2.951962811999994e-07,,-5.156432203372499,-6.529889117934675,2000,Pre-fire
2000-08-05,,6.734848489600001e-06,-2.4053030320000056e-07,,-5.171672169929236,-6.618830201271455,2000,Pre-fire
2000-08-08,,6.384986230400001e-06,-2.514634987999993e-07,,-5.1948400349812625,-6.59952504607607,2000,Pre-fire
2000-08-09,,6.253787883200001e-06,-1.311983472000003e-07,,-5.203856853300637,-6.882071636046036,2000,Pre-fire
2000-08-13,,6.046057166800001e-06,-1.20265151599999e-07,,-5.218527750788963,-6.91986019693544,2000,Pre-fire
2000-08-16,,5.838326450400002e-06,-8.74655648000002e-08,,-5.233711625065105,-7.0581628951017175,2000,Pre-fire
2000-08-17,,5.641528929600001e-06,-1.9679752080000046e-07,,-5.24860318046645,-6.705980376990355,2000,Pre-fire
2000-08-06,2000-08-07,6.699315603900001e-06,-9.839876040000065e-08,Aggregated,-5.173969562169546,-7.007010372654334,2000,Pre-fire
2000-08-10,2000-08-12,6.1827221118e-06,-4.3732782400000525e-08,Aggregated,-5.208820272832187,-7.359192890765694,2000,Pre-fire
2000-08-14,2000-08-15,5.994124487700001e-06,-1.20265151599999e-07,Aggregated,-5.222274241744101,-6.91986019693544,2000,Pre-fire
2000-08-20,,5.860192841600001e-06,-4.0452823719999967e-07,,-5.2320880924008915,-6.393051158026667,2000,Pre-fire
2000-08-21,,5.6852617120000005e-06,-1.749311296000004e-07,,-5.245249538458863,-6.757132899437736,2000,Pre-fire
2000-08-22,,5.586862951600001e-06,-9.83987603999998e-08,,-5.252831981958949,-7.007010372654338,2000,Pre-fire
2000-08-23,,5.477530995600001e-06,-1.093319559999994e-07,,-5.261415156226416,-6.961252882093664,2000,Pre-fire
2000-08-29,2000-08-31,5.3408660506e-06,-4.37327824000001e-08,Aggregated,-5.27238831403887,-7.359192890765699,2000,Pre-fire
2000-09-03,,7.139376726800002e-06,-1.0933195600000025e-07,,-5.146339700818587,-6.96125288209366,2000,Pre-fire
2000-09-04,,6.4396522084e-06,-6.997245184000016e-07,,-5.19113758730656,-6.155072908109774,2000,Pre-fire
2000-09-05,,5.871126037200001e-06,-5.685261711999988e-07,,-5.231278596394106,-6.2452495384588635,2000,Pre-fire
2000-09-06,,5.411931822e-06,-4.5919421520000106e-07,,-5.266647683160093,-6.33800359169576,2000,Pre-fire
2000-09-07,,5.2698002792e-06,-1.421315427999999e-07,,-5.2782058438548125,-6.847309529786825,2000,Pre-fire
2000-09-11,,6.330320252400001e-06,-3.826618459999996e-07,,-5.198574318366226,-6.417184837743386,2000,Pre-fire
2000-09-12,,5.739927690000001e-06,-5.903925623999997e-07,,-5.241093578687705,-6.228859122270693,2000,Pre-fire
2000-09-13,,5.379132235200001e-06,-3.607954548000004e-07,,-5.2692877793263015,-6.442738942215774,2000,Pre-fire
2000-09-14,,4.974603998000001e-06,-4.0452823719999967e-07,,-5.3032414854365495,-6.393051158026667,2000,Pre-fire
2001-05-17,,9.705397734120004e-05,-5.415211780679995e-05,,-4.0129866622133665,-4.266384554111206,2001,Pre-fire
2001-05-18,,7.113137057360001e-05,-2.592260676760003e-05,,-4.147938823147827,-4.586321328115473,2001,Pre-fire
2001-05-19,,5.673235196840001e-05,-1.4399018605200004e-05,,-4.246169211398734,-4.841667107131878,2001,Pre-fire
2001-05-20,,4.942897730760001e-05,-7.303374660799998e-06,,-4.3060183750593675,-5.136476419618116,2001,Pre-fire
2001-05-21,,4.43669077448e-05,-5.062069562800012e-06,,-4.352940839396335,-5.295671891075708,2001,Pre-fire
2001-05-22,,4.0048295482800005e-05,-4.318612261999992e-06,,-4.397415963429117,-5.364655786467202,2001,Pre-fire
2001-05-23,,3.65387396952e-05,-3.5095557876000077e-06,,-4.437246436536289,-5.454747849688789,2001,Pre-fire
2001-05-24,,3.3685175643600006e-05,-2.853564051599991e-06,,-4.472561183776721,-5.544612374755382,2001,Pre-fire
2001-05-25,,3.084254478760001e-05,-2.842630855999998e-06,,-4.510849795938295,-5.546279534122844,2001,Pre-fire
2001-05-26,,2.8273243821600004e-05,-2.5693009660000047e-06,,-4.548624361549287,-5.5901850198219245,2001,Pre-fire
2001-05-27,,2.5999139136800005e-05,-2.2741046847999985e-06,,-4.585041031810989,-5.6431895471309,2001,Pre-fire
2001-05-28,,2.4227961449600005e-05,-1.7711776871999999e-06,,-4.615683126037269,-5.7517378675510304,2001,Pre-fire
2001-05-29,,2.2697314065600003e-05,-1.5306473840000019e-06,,-4.644025532917241,-5.815124846415423,2001,Pre-fire
2001-05-30,,2.0882403596e-05,-1.814910469600005e-06,,-4.680219514845934,-5.741144794053605,2001,Pre-fire
2001-05-31,,1.94829545592e-05,-1.3994490367999999e-06,,-4.710345182392806,-5.854042912445793,2001,Pre-fire
2001-06-01,,1.9275223842800003e-05,-2.0773071639999582e-07,,-4.71500056979434,-6.682499281140841,2001,Pre-fire
2001-06-06,,2.150559574520001e-05,-2.7332988999999005e-07,,-4.6674485221743245,-6.56331287342164,2001,Pre-fire
2001-06-07,,1.7996039957600002e-05,-3.5095557876000077e-06,,-4.744823051217411,-5.454747849688789,2001,Pre-fire
2001-06-08,,1.6399793400000002e-05,-1.5962465575999995e-06,,-4.785161623037981,-5.796900026309225,2001,Pre-fire
2001-06-13,,2.0423209380800005e-05,-5.171401518800001e-06,,-4.689876010199587,-5.28639174135585,2001,Pre-fire
2001-06-14,,1.8291236238800005e-05,-2.1319731420000003e-06,,-4.737756941131267,-5.671218270731144,2001,Pre-fire
2001-06-15,,1.7066718331600002e-05,-1.2245179072000028e-06,,-4.7678499790312445,-5.912034859423479,2001,Pre-fire
2001-06-16,,1.56126033168e-05,-1.4541150148000013e-06,,-4.806524674653506,-5.837401241126575,2001,Pre-fire
2001-06-17,,1.4705148082000005e-05,-9.074552347999957e-07,,-4.832530597755235,-6.04217478971759,2001,Pre-fire
2001-06-18,,1.38742252164e-05,-8.309228656000053e-07,,-4.857791259998957,-6.080439289812867,2001,Pre-fire
2001-06-19,,1.30979683288e-05,-7.762568875999988e-07,,-4.882796064040369,-6.1099945333745875,2001,Pre-fire
2001-06-20,,1.2507575766400002e-05,-5.903925623999988e-07,,-4.902826857636656,-6.228859122270694,2001,Pre-fire
2001-06-21,,1.1862517226000002e-05,-6.450585404000002e-07,,-4.925823143909113,-6.190400870451517,2001,Pre-fire
2001-06-22,,1.14579889888e-05,-4.045282372000022e-07,,-4.940891599445954,-6.3930511580266645,2001,Pre-fire
2001-06-23,,1.0933195600000002e-05,-5.247933887999978e-07,,-4.961252882093662,-6.280011644718076,2001,Pre-fire
2001-06-27,,1.3054235546400002e-05,-6.122589535999997e-07,,-4.884248555300311,-6.213064855087461,2001,Pre-fire
2001-06-28,,1.1436122597600002e-05,-1.6181129488000004e-06,,-4.941721197562406,-5.790991166698705,2001,Pre-fire
2001-06-29,,1.0867596426400002e-05,-5.685261711999996e-07,,-4.9638664976963485,-6.245249538458863,2001,Pre-fire
2001-06-30,,1.0550533754e-05,-3.17062672400002e-07,,-4.9767255687498695,-6.498854884194703,2001,Pre-fire
2001-07-01,,1.0047606756400002e-05,-5.029269975999986e-07,,-4.99793737070755,-6.298495050412089,2001,Pre-fire
2001-07-02,,9.818009648800002e-06,-2.295971076000001e-07,,-5.007976545426358,-6.639033587359743,2001,Pre-fire
2001-07-03,,9.4790805852e-06,-3.389290636000012e-07,,-5.023233784617451,-6.469891188259387,2001,Pre-fire
2001-07-04,,9.2057506952e-06,-2.733298900000002e-07,,-5.035940790594013,-6.563312873421624,2001,Pre-fire
2001-07-05,,8.998019978800001e-06,-2.077307163999992e-07,,-5.045853046881392,-6.682499281140834,2001,Pre-fire
2001-07-06,,8.790289262400002e-06,-2.077307163999992e-07,,-5.05599683334521,-6.682499281140834,2001,Pre-fire
2001-07-07,,8.670024110800001e-06,-1.202651516000007e-07,,-5.061979694776058,-6.919860196935434,2001,Pre-fire
2001-07-08,,8.462293394400002e-06,-2.077307163999992e-07,,-5.0725119214107695,-6.682499281140834,2001,Pre-fire
2001-07-09,,8.342028242800001e-06,-1.202651516000007e-07,,-5.078728344138781,-6.919860196935434,2001,Pre-fire
2001-07-10,,8.035898766e-06,-3.061294768000007e-07,,-5.094965543009467,-6.514094850751442,2001,Pre-fire
2001-07-12,,1.0069473147600004e-05,-3.6188877436000003e-06,,-4.9969932518968125,-5.441424888317943,2001,Pre-fire
2001-07-13,,8.637224524000002e-06,-1.432248623600002e-06,,-5.06362579080322,-5.843981586437897,2001,Pre-fire
2001-07-14,,8.145230722000002e-06,-4.919938020000007e-07,,-5.0890966093453684,-6.308040368318317,2001,Pre-fire
2001-07-15,,7.871900832000001e-06,-2.733298900000002e-07,,-5.103920385662393,-6.563312873421624,2001,Pre-fire
2001-07-17,,7.696969702400001e-06,-1.639979340000008e-07,,-5.113680222951549,-6.785161623037978,2001,Pre-fire
2001-07-22,,7.390840225600001e-06,-8.746556480000105e-08,,-5.131306186152026,-7.058162895101713,2001,Pre-fire
2001-07-23,,7.259641878400001e-06,-1.311983472000003e-07,,-5.139084802725645,-6.882071636046036,2001,Pre-fire
2001-07-24,,7.139376726800002e-06,-1.20265151599999e-07,,-5.146339700818587,-6.91986019693544,2001,Pre-fire
2001-07-25,,6.855113641200001e-06,-2.8426308560000066e-07,,-5.163985341262945,-6.546279534122843,2001,Pre-fire
2001-07-26,,6.767648076400001e-06,-8.74655648000002e-08,,-5.169562233073544,-7.0581628951017175,2001,Pre-fire
2001-07-27,,6.647382924800001e-06,-1.2026515159999986e-07,,-5.177349302820927,-6.919860196935438,2001,Pre-fire
2001-07-28,,6.559917360000001e-06,-8.74655648000002e-08,,-5.183101631710018,-7.0581628951017175,2001,Pre-fire
2001-07-18,2001-07-19,7.6231706321e-06,-1.421315427999999e-07,Aggregated,-5.117864359155575,-6.847309529786825,2001,Pre-fire
2001-07-31,,6.931646010400002e-06,-1.7383781003999994e-06,,-5.159163624211929,-5.75985575777321,2001,Pre-fire
2001-08-01,,6.505251382000001e-06,-4.2639462840000056e-07,,-5.186735916365112,-6.370188275067162,2001,Pre-fire
2001-08-02,,6.3193870568e-06,-1.8586432520000085e-07,,-5.199325043673133,-6.730803960715386,2001,Pre-fire
2001-08-05,,6.210055100800001e-06,-1.530647383999995e-07,,-5.206904546382643,-6.815124846415425,2001,Pre-fire
2001-08-06,,6.067923558000002e-06,-1.4213154279999906e-07,,-5.216959898970986,-6.847309529786828,2001,Pre-fire
2001-08-07,,5.9804579932000016e-06,-8.74655648000002e-08,,-5.223265555760231,-7.0581628951017175,2001,Pre-fire
2001-08-08,,5.816460059200001e-06,-1.639979340000008e-07,,-5.235341249798614,-6.785161623037978,2001,Pre-fire
2001-08-09,,5.586862951600001e-06,-2.295971076000001e-07,,-5.252831981958949,-6.639033587359743,2001,Pre-fire
2001-08-10,,5.433798213200001e-06,-1.530647383999995e-07,,-5.26489649336033,-6.815124846415425,2001,Pre-fire
2001-08-12,,5.193267910000001e-06,-2.0773071640000006e-07,,-5.284559272468795,-6.682499281140832,2001,Pre-fire
2001-08-14,,5.073002758400001e-06,-1.2026515159999986e-07,,-5.294734901538781,-6.919860196935438,2001,Pre-fire
2001-08-15,,4.909004824400001e-06,-1.6399793399999996e-07,,-5.309006541090339,-6.785161623037981,2001,Pre-fire
2001-08-16,,4.8215392596000014e-06,-8.746556479999936e-08,,-5.316814292625823,-7.058162895101721,2001,Pre-fire
2001-08-18,,4.6356749344000006e-06,-1.0933195600000025e-07,,-5.333887025500929,-6.96125288209366,2001,Pre-fire
2001-08-19,,4.515409782800001e-06,-1.2026515159999986e-07,,-5.3453028304372605,-6.919860196935438,2001,Pre-fire
2001-08-20,,4.384211435600001e-06,-1.3119834719999946e-07,,-5.358108509473479,-6.882071636046039,2001,Pre-fire
2001-08-24,,4.6028753476e-06,-1.5743801664000003e-06,,-5.336970786257994,-5.802890389998412,2001,Pre-fire
2001-08-25,,4.395144631200001e-06,-2.077307163999992e-07,,-5.357026829009191,-6.682499281140834,2001,Pre-fire
2001-08-26,,4.274879479600001e-06,-1.2026515159999986e-07,,-5.369076124697795,-6.919860196935438,2001,Pre-fire
2001-08-27,,4.154614328e-06,-1.202651516000007e-07,,-5.381469285476852,-6.919860196935434,2001,Pre-fire
2001-08-28,,3.979683198400001e-06,-1.7493112959999956e-07,,-5.400151498444606,-6.757132899437738,2001,Pre-fire
2001-08-29,,3.8703512424000005e-06,-1.0933195600000025e-07,,-5.412249620067874,-6.96125288209366,2001,Pre-fire
2002-04-15,,0.000277593836284,-0.0003990616394,Raw,-3.5565901812199394,-3.398960017637187,2002,Pre-fire
2002-04-16,,0.000173947141996,-0.00010364669428799997,Raw,-3.75958270244708,-3.9844445447555956,2002,Pre-fire
2002-04-17,,0.000124857093752,-4.9090048244e-05,Raw,-3.9035867781838323,-4.309006541090339,2002,Pre-fire
2002-04-18,,9.948114676440002e-05,-2.5375946987599984e-05,Raw,-4.002259217063336,-4.595577741637745,2002,Pre-fire
2002-04-19,,8.392320942560002e-05,-1.5557937338800003e-05,Raw,-4.076117916030228,-4.808047982009377,2002,Pre-fire
2002-04-20,,7.363507236600002e-05,-1.0288137059600005e-05,Raw,-4.1329152820346575,-4.987663258666404,2002,Pre-fire
2002-04-21,,6.711888778840001e-05,-6.516184577600007e-06,Raw,-4.173155248713364,-5.186006622353425,2002,Pre-fire
2002-04-22,,6.569757236040002e-05,-1.4213154279999889e-06,Raw,-4.182450678080423,-5.847309529786829,2002,Pre-fire
2002-05-04,,7.986699385800002e-05,-1.1173725903199986e-05,Raw,-4.097632661823346,-4.951801986294968,2002,Pre-fire
2002-05-05,,7.290254826080001e-05,-6.964445597200004e-06,Raw,-4.137257290937694,-5.157113449758311,2002,Pre-fire
2002-05-06,,6.35546660228e-05,-9.347882238000012e-06,Raw,-4.196852559137273,-5.029286767365488,2002,Pre-fire
2002-05-07,,5.315719700720001e-05,-1.0397469015599994e-05,Raw,-4.274437927586344,-4.983072365156248,2002,Pre-fire
2002-05-08,,4.629115017040001e-05,-6.866046836800001e-06,Raw,-4.334502028410268,-5.163293238356466,2002,Pre-fire
2002-05-09,,4.4257575788800014e-05,-2.0335743815999937e-06,Raw,-4.354012378261919,-5.691739937875747,2002,Pre-fire
2002-05-10,,4.184133956120001e-05,-2.416236227600007e-06,Raw,-4.378394419869163,-5.61686060840855,2002,Pre-fire
2002-05-19,,7.419266534160001e-05,-5.018336780400007e-06,Raw,-4.129639026784563,-5.2994401965564,2002,Pre-fire
2002-05-20,,6.633169770520001e-05,-7.860967636399998e-06,Raw,-4.178278887149613,-5.10452399171078,2002,Pre-fire
2002-05-21,,6.268001037480001e-05,-3.6516873304000025e-06,Raw,-4.202870940318986,-5.437506415282097,2002,Pre-fire
2002-05-30,,0.000110315943604,-2.2413050979999997e-05,Raw,-3.9573617158567513,-4.649499021037908,2002,Pre-fire
2002-05-31,,8.952100557280002e-05,-2.0794938031199974e-05,Raw,-4.048075048103193,-4.682042369492267,2002,Pre-fire
2002-06-01,,7.51001205764e-05,-1.4420884996400017e-05,Raw,-4.124359365717228,-4.841008086547296,2002,Pre-fire
2002-06-02,,6.316107098120002e-05,-1.1939049595199985e-05,Raw,-4.199550514552249,-4.923030243724944,2002,Pre-fire
2002-06-03,,5.517983819320001e-05,-7.981232788000007e-06,Raw,-4.258219577359975,-5.097930021973205,2002,Pre-fire
2002-06-04,,5.2457472488800014e-05,-2.7223657043999957e-06,Raw,-4.28019263846185,-5.565053534997926,2002,Pre-fire
2002-06-05,,5.15172176672e-05,-9.402548216000132e-07,Raw,-4.288047600314616,-6.0267544308500876,2002,Pre-fire
2002-06-06,,4.7854597141200005e-05,-3.6626205259999954e-06,Raw,-4.320076335480548,-5.436208075056817,2002,Pre-fire
2002-06-07,,4.17538739964e-05,-6.100723144800008e-06,Raw,-4.379303223720344,-5.214618683156083,2002,Pre-fire
2002-06-08,,3.6680871238000006e-05,-5.073002758399991e-06,Raw,-4.435560357588651,-5.2947349015387815,2002,Pre-fire
2002-06-09,,3.3127582668e-05,-3.553288570000006e-06,Raw,-4.479810253591356,-5.449369521114787,2002,Pre-fire
2002-06-10,,3.107214189520001e-05,-2.055440772799993e-06,Raw,-4.5076288085022105,-5.687095032829983,2002,Pre-fire
2002-06-11,,3.0722279636000006e-05,-3.498622592000008e-07,Raw,-4.512546562188581,-6.456102903773755,2002,Pre-fire
2002-06-19,,3.5401687352800005e-05,-1.4803546842399996e-05,Raw,-4.450976037676306,-4.829634217744537,2002,Pre-fire
2002-06-20,,2.960709368480001e-05,-5.794593667999996e-06,Raw,-4.5286042220805545,-5.236977012492873,2002,Pre-fire
2002-06-21,,2.75297865208e-05,-2.077307164000009e-06,Raw,-4.560197156321818,-5.682499281140831,2002,Pre-fire
2002-06-22,,2.5944473158800007e-05,-1.585313361999993e-06,Raw,-4.585955143876323,-5.799884879858689,2002,Pre-fire
2002-06-23,,2.4009297537600006e-05,-1.9351756212000007e-06,Raw,-4.619620546315607,-5.713279615731855,2002,Pre-fire
2002-06-24,,2.2303719024000004e-05,-1.7055785136000023e-06,Raw,-4.651622714667763,-5.768128283739199,2002,Pre-fire
2002-06-25,,2.06528064884e-05,-1.6509125356000042e-06,Raw,-4.685020924171829,-5.7822759348004915,2002,Pre-fire
2002-06-26,,1.8990960757200003e-05,-1.661845731199997e-06,Raw,-4.721453063646563,-5.77940929414889,2002,Pre-fire
2002-06-27,,1.7504046155600003e-05,-1.4869146016e-06,Raw,-4.756861550174362,-5.827713973723444,2002,Pre-fire
2002-06-28,,1.7012052353600004e-05,-4.91993801999999e-07,Raw,-4.769243289439991,-6.308040368318319,2002,Pre-fire
2002-06-30,,1.71760502876e-05,-5.007403584799997e-06,Raw,-4.765076697053688,-5.3003874040897925,2002,Pre-fire
2002-07-01,,1.5831267228800003e-05,-1.3447830587999985e-06,Raw,-4.800484320232534,-5.871347770654264,2002,Pre-fire
2002-07-02,,1.4694214886400002e-05,-1.137052342400001e-06,Raw,-4.832853613375855,-5.944219542794881,2002,Pre-fire
2002-07-03,,1.3885158412e-05,-8.09056474400001e-07,Raw,-4.857449161137705,-6.092021162362685,2002,Pre-fire
2002-07-04,,1.3218233480400005e-05,-6.66924931599996e-07,Raw,-4.8788265812328895,-6.175923047082898,2002,Pre-fire
2002-07-05,,1.2452909788400002e-05,-7.653236920000026e-07,Raw,-4.904729158014561,-6.116154842079403,2002,Pre-fire
2002-07-06,,1.175318527e-05,-6.997245184000016e-07,Raw,-4.9298444178420375,-6.155072908109774,2002,Pre-fire
2002-07-07,,1.1567320944800002e-05,-1.858643251999983e-07,Raw,-4.936767214394495,-6.7308039607153916,2002,Pre-fire
2002-07-08,,1.1348657032800002e-05,-2.186639120000005e-07,Raw,-4.945055528581222,-6.66022288642968,2002,Pre-fire
2002-07-09,,1.1020661164800002e-05,-3.279958679999999e-07,Raw,-4.957792349984155,-6.4841316273739995,2002,Pre-fire
2002-07-10,,1.04630681892e-05,-5.575929756000017e-07,Raw,-4.9803409443168185,-6.253682705995724,2002,Pre-fire
2002-07-11,,1.0135072321200002e-05,-3.279958679999982e-07,Raw,-4.994173147949165,-6.484131627374001,2002,Pre-fire
2002-07-12,,9.807076453200002e-06,-3.279958679999999e-07,Raw,-5.0084604390495695,-6.4841316273739995,2002,Pre-fire
2002-07-13,,9.3806818248e-06,-4.263946284000014e-07,Raw,-5.027765594244956,-6.370188275067161,2002,Pre-fire
2002-07-14,,9.1620179128e-06,-2.186639120000005e-07,Raw,-5.038008863463385,-6.66022288642968,2002,Pre-fire
2002-07-15,,8.9761535876e-06,-1.858643252e-07,Raw,-5.046909724974221,-6.730803960715388,2002,Pre-fire
2002-07-16,,8.834022044800002e-06,-1.421315427999982e-07,Raw,-5.053841521319075,-6.8473095297868305,2002,Pre-fire
2002-07-17,,8.342028242800001e-06,-4.919938020000007e-07,Raw,-5.078728344138781,-6.308040368318317,2002,Pre-fire
2002-07-18,,8.068698352800001e-06,-2.733298900000002e-07,Raw,-5.09319652027062,-6.563312873421624,2002,Pre-fire
2002-07-21,,7.7953684628e-06,-1.967975207999996e-07,Raw,-5.108163352241796,-6.7059803769903565,2002,Pre-fire
2002-07-24,,7.696969702400001e-06,-9.94920799600001e-07,Raw,-5.113680222951549,-6.002211489772567,2002,Pre-fire
2002-07-25,,7.467372594800002e-06,-2.2959710759999926e-07,Raw,-5.126832178412129,-6.6390335873597435,2002,Pre-fire
2002-07-27,,7.172176313600001e-06,-2.51463498800001e-07,Raw,-5.144349042718002,-6.599525046076067,2002,Pre-fire
2002-07-28,,6.997245184000001e-06,-1.749311296000004e-07,Raw,-5.155072908109775,-6.757132899437736,2002,Pre-fire
2002-07-30,,6.7567148808e-06,-2.1866391200000135e-07,Raw,-5.170264407004846,-6.660222886429678,2002,Pre-fire
2002-08-01,,6.603650142400001e-06,-8.74655648000002e-08,Raw,-5.18021594347253,-7.0581628951017175,2002,Pre-fire
2002-08-06,,6.505251382000001e-06,-9.83987603999998e-08,Raw,-5.186735916365112,-7.007010372654338,2002,Pre-fire
2002-08-08,,6.286587470000001e-06,-1.4213154280000075e-07,Raw,-5.2015850374040316,-6.8473095297868225,2002,Pre-fire
2002-08-09,,6.177255514e-06,-1.0933195600000025e-07,Raw,-5.209204434274223,-6.96125288209366,2002,Pre-fire
2002-08-11,,5.925792015200002e-06,-2.40530303199998e-07,Raw,-5.227253595555275,-6.618830201271459,2002,Pre-fire
2002-08-13,,5.597796147200001e-06,-2.51463498800001e-07,Raw,-5.251982921117831,-6.599525046076067,2002,Pre-fire
2002-08-16,,5.4447314088e-06,-8.74655648000019e-08,Raw,-5.2640235393339445,-7.058162895101709,2002,Pre-fire
2002-08-25,,5.1823347144e-06,-6.778581272000007e-07,Raw,-5.285474540419576,-6.168861192595408,2002,Pre-fire
2002-08-26,,5.0183367804e-06,-1.6399793399999996e-07,Raw,-5.2994401965564,-6.785161623037981,2002,Pre-fire
2002-08-28,,4.887138433200001e-06,-9.83987603999998e-08,Raw,-5.3109453589617255,-7.007010372654338,2002,Pre-fire
